"","id","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.city","location.zip_code","location.country","location.state","category","X","start","end","is.overnight","start.r","end.r"
"387","elliotts-oyster-house-seattle-2","Elliott's Oyster House","https://s3-media3.fl.yelpcdn.com/bphoto/Am6AabmBhkHHqrGRSg2clQ/o.jpg",FALSE,"https://www.yelp.com/biz/elliotts-oyster-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",2656,4,"$$$",12066234340,"(206) 623-4340",3141.52518876949,47.6054699,-122.34092,"1201 Alaskan Way","Seattle",98101,"US","WA",NA,29,1100,2228.57142857143,FALSE,1100,2229
"388","il-corvo-pasta-seattle","Il Corvo Pasta","https://s3-media4.fl.yelpcdn.com/bphoto/hSlULB9cJ9xulzYDulwtYA/o.jpg",FALSE,"https://www.yelp.com/biz/il-corvo-pasta-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",811,4.5,"$$",12065380999,"(206) 538-0999",2711.50984911904,47.60244,-122.33165,"217 James St","Seattle",98104,"US","WA","italian",93,1100,1500,FALSE,1100,1500
"389","tsukushinbo-seattle","Tsukushinbo","https://s3-media1.fl.yelpcdn.com/bphoto/DZ-Qsai5udTplG9e1k2r2Q/o.jpg",FALSE,"https://www.yelp.com/biz/tsukushinbo-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",688,4,"$$",12064674004,"(206) 467-4004",2446.43166740147,47.59985,-122.32681,"515 S Main St","Seattle",98104,"US","WA","japanese",68,1534.54545454545,1920.90909090909,FALSE,1535,1921
"390","the-station-seattle-3","The Station","https://s3-media2.fl.yelpcdn.com/bphoto/YqSz66tS-tkuCYgJIpIGvg/o.jpg",FALSE,"https://www.yelp.com/biz/the-station-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",167,4.5,"$",12064534892,"(206) 453-4892",1436.20664323248,47.579563,-122.311864,"1600 S Roberto Maestas Festival St","Seattle",98144,"US","WA","mexican",133,657.142857142857,1971.42857142857,FALSE,657,1971
"391","hooverville-bar-seattle","Hooverville Bar","https://s3-media4.fl.yelpcdn.com/bphoto/GWK8yQn9kDHm9uTTIrR4_A/o.jpg",FALSE,"https://www.yelp.com/biz/hooverville-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",148,4,"$",12062642428,"(206) 264-2428",1094.65554566701,47.58756,-122.33448,"1721 1st Ave S","Seattle",98134,"US","WA",NA,33,1400,200,TRUE,1400,200
"392","spin-seattle-3","SPiN","https://s3-media3.fl.yelpcdn.com/bphoto/cDcT2A_fTMeXvOBJLfI6Tw/o.jpg",FALSE,"https://www.yelp.com/biz/spin-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",22,4.5,"$$",12066863593,"(206) 686-3593",3751.78767444676,47.61157,-122.3353,"1511 6th Ave","Seattle",98101,"US","WA",NA,157,1371.42857142857,371.428571428571,TRUE,1371,371
"393","damn-the-weather-seattle","Damn the Weather","https://s3-media2.fl.yelpcdn.com/bphoto/PwwO_oHEXrxzgq88eGGJ9g/o.jpg",FALSE,"https://www.yelp.com/biz/damn-the-weather-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",328,4,"$$",12069461283,"(206) 946-1283",2578.54846036316,47.6011167,-122.3340814,"116 1st Ave S","Seattle",98104,"US","WA",NA,6,1242.85714285714,1671.42857142857,TRUE,1243,1671
"394","gourmet-noodle-bowl-seattle","Gourmet Noodle Bowl","https://s3-media3.fl.yelpcdn.com/bphoto/tNr__QLJi47BqX7QOhkQTg/o.jpg",FALSE,"https://www.yelp.com/biz/gourmet-noodle-bowl-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",321,4,"$$",12062648899,"(206) 264-8899",2125.12627238778,47.596323,-122.322679,"707 8th Ave S","Seattle",98104,"US","WA","chinese",53,1130,2200,FALSE,1130,2200
"395","slice-box-pizza-seattle","Slice Box Pizza","https://s3-media3.fl.yelpcdn.com/bphoto/4qybsZkuyRUhzxRQjAO7Ng/o.jpg",FALSE,"https://www.yelp.com/biz/slice-box-pizza-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",29,5,"$",12063813333,"(206) 381-3333",1070.15420548578,47.5873437280198,-122.334459934393,"1727 1st Ave S","Seattle",98134,"US","WA",NA,245,1100,1800,FALSE,1100,1800
"396","katsu-burger-seattle","Katsu Burger","https://s3-media3.fl.yelpcdn.com/bphoto/2ZpFb2jqchB1n3g6CiaA4A/o.jpg",FALSE,"https://www.yelp.com/biz/katsu-burger-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",676,4,"$$",12067620752,"(206) 762-0752",3776.89281034974,47.54408,-122.32914,"6538 4th Ave S","Seattle",98108,"US","WA","japanese",84,1100,2100,FALSE,1100,2100
"397","harrys-chicken-joint-seattle","Harry's Chicken Joint","https://s3-media3.fl.yelpcdn.com/bphoto/DIMeQpmTvlZvTOrVlkOR4w/o.jpg",FALSE,"https://www.yelp.com/biz/harrys-chicken-joint-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",140,4,"$$",12069389000,"(206) 938-9000",403.67734003329,47.54752,-122.38697,"6032 California Ave SW","Seattle",98136,"US","WA",NA,76,1600,2000,FALSE,1600,2000
"398","cafe-mia-seattle-3","Cafe Mia","https://s3-media1.fl.yelpcdn.com/bphoto/lgRUpBaDxyxvTpVtm4VNbQ/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-mia-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",9,5,"$$",NA,"",2141.19148318834,47.56308,-122.38731,"4310 SW Oregon St","Seattle",98116,"US","WA",NA,235,866.666666666667,1400,FALSE,867,1400
"399","maono-seattle","Ma'ono","https://s3-media1.fl.yelpcdn.com/bphoto/UM2UcmDtRnz2mRpAJ5gajA/o.jpg",FALSE,"https://www.yelp.com/biz/maono-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",713,4,"$$",12069351075,"(206) 935-1075",2202.12852961261,47.5636486287425,-122.386841379762,"4437 California Ave SW","Seattle",98116,"US","WA",NA,45,1471.42857142857,2028.57142857143,FALSE,1471,2029
"400","great-american-diner-and-bar-seattle-2","Great American Diner & Bar","https://s3-media3.fl.yelpcdn.com/bphoto/vdVjF-zA9hMme5Lbldz_hQ/o.jpg",FALSE,"https://www.yelp.com/biz/great-american-diner-and-bar-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",134,4,"$$",14254176797,"(425) 417-6797",1742.61157085534,47.55948,-122.38661,"4752 California Ave SW","Seattle",98116,"US","WA",NA,32,700,0,FALSE,700,0
"401","sound-and-fog-seattle","Sound & Fog","https://s3-media3.fl.yelpcdn.com/bphoto/7slGw2nDIADvLXn2MFTzWA/o.jpg",FALSE,"https://www.yelp.com/biz/sound-and-fog-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",98,5,"$",12066181444,"(206) 618-1444",1836.43137845474,47.560101,-122.383012,"4735 40th Ave SW","Seattle",98116,"US","WA",NA,250,678.571428571429,1928.57142857143,FALSE,679,1929
"402","raccolto-seattle","Raccolto","https://s3-media1.fl.yelpcdn.com/bphoto/TIYBIP4pFpoWFU5mAoGG0g/o.jpg",FALSE,"https://www.yelp.com/biz/raccolto-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",117,4,"$$$",12063973775,"(206) 397-3775",2363.58315737903,47.5651027485655,-122.387065950985,"4147 California Ave SW","Seattle",98116,"US","WA","italian",3,1700,2200,FALSE,1700,2200
"403","whisky-west-seattle","Whisky West","https://s3-media3.fl.yelpcdn.com/bphoto/UxEijYjLd70WroiGB-q99Q/o.jpg",FALSE,"https://www.yelp.com/biz/whisky-west-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",87,3.5,"$$",12065562134,"(206) 556-2134",147.94906917812,47.5451729112509,-122.387522980571,"6451 California Ave SW","Seattle",98136,"US","WA",NA,273,1371.42857142857,85.7142857142857,TRUE,1371,86
"404","west-seattle-fish-house-seattle","West Seattle Fish House","https://s3-media2.fl.yelpcdn.com/bphoto/mV18YkKinyqpRoZ7qzSSdA/o.jpg",FALSE,"https://www.yelp.com/biz/west-seattle-fish-house-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",138,4.5,"$",12064578643,"(206) 457-8643",2487.10494176536,47.5226097,-122.3768997,"9005 35th Ave SW","Seattle",98126,"US","WA",NA,163,1100,2000,FALSE,1100,2000
"405","katsu-burger-seattle","Katsu Burger","https://s3-media3.fl.yelpcdn.com/bphoto/2ZpFb2jqchB1n3g6CiaA4A/o.jpg",FALSE,"https://www.yelp.com/biz/katsu-burger-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",676,4,"$$",12067620752,"(206) 762-0752",4370.70639893651,47.54408,-122.32914,"6538 4th Ave S","Seattle",98108,"US","WA","japanese",84,1100,2100,FALSE,1100,2100
"406","uncle-eddies-seattle","Uncle Eddie's","https://s3-media4.fl.yelpcdn.com/bphoto/Lh09Asaxk5sZx6VMldIfnw/o.jpg",FALSE,"https://www.yelp.com/biz/uncle-eddies-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,NA,12066863254,"(206) 686-3254",5763.29622974474,47.52631,-122.3151098,"8601 14th Ave S","Seattle",98108,"US","WA",NA,247,1100,28.5714285714286,TRUE,1100,29
"407","the-company-store-seattle","The Company Store","https://s3-media1.fl.yelpcdn.com/bphoto/rWnOhBw6R7XtJro55CCZ1Q/o.jpg",FALSE,"https://www.yelp.com/biz/the-company-store-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",111,4,"$$",12062571162,"(206) 257-1162",3852.67375232329,47.517037,-122.354847,"9608 16th Ave SW","Seattle",98106,"US","WA",NA,75,1490,466.666666666667,TRUE,1490,467
"408","new-teriyaki-and-wok-seattle","New Teriyaki & Wok","https://s3-media2.fl.yelpcdn.com/bphoto/vvYtingycyRHyV-hE5121Q/o.jpg",FALSE,"https://www.yelp.com/biz/new-teriyaki-and-wok-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",64,4,"$",12069324572,"(206) 932-4572",51.941623274324,47.5437508,-122.3867569,"6540 California Ave SW","Seattle",98136,"US","WA","japanese",83,1100,2100,FALSE,1100,2100
"409","lumber-yard-bar-seattle","Lumber Yard Bar","https://s3-media3.fl.yelpcdn.com/bphoto/PAAihyMSNsrDrkFE06Rfsg/o.jpg",FALSE,"https://www.yelp.com/biz/lumber-yard-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",14,5,"$$",12066952007,"(206) 695-2007",3853.89908641841,47.51671,-122.35534,"9619 16th Ave SW","Seattle",98106,"US","WA",NA,248,1485.71428571429,57.1428571428571,TRUE,1486,57
"410","falafel-salam-seattle-9","Falafel Salam","https://s3-media2.fl.yelpcdn.com/bphoto/GnFlc-H2-5MJlvyP0bHWwQ/o.jpg",FALSE,"https://www.yelp.com/biz/falafel-salam-seattle-9?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",38,4.5,"$$",12063252335,"(206) 325-2335",1761.44804614569,47.5596799135963,-122.386579848826,"4746 California Ave SW","Seattle",98116,"US","WA","mediterranean",92,1083.33333333333,2083.33333333333,FALSE,1083,2083
"411","srivilai-thai-cuisine-seattle","Srivilai Thai Cuisine","https://s3-media3.fl.yelpcdn.com/bphoto/zI-rrcmvMle3zF3mMtlcQA/o.jpg",FALSE,"https://www.yelp.com/biz/srivilai-thai-cuisine-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",40,4,"$$",12062575171,"(206) 257-5171",3382.35642865754,47.57428,-122.38705,"3247 California Ave SW","Seattle",98116,"US","WA","thai",4,1200,2150,FALSE,1200,2150
"412","zippys-giant-burgers-seattle","Zippy's Giant Burgers","https://s3-media2.fl.yelpcdn.com/bphoto/-L3JcoTtDPD-f4n-rJLKbg/o.jpg",FALSE,"https://www.yelp.com/biz/zippys-giant-burgers-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",807,4,"$",12067631347,"(206) 763-1347",3987.3976094583,47.51685,-122.35244,"9614 14th Ave SW","Seattle",98106,"US","WA",NA,51,814.285714285714,2128.57142857143,FALSE,814,2129
"413","endolyne-joes-seattle","Endolyne Joes","https://s3-media3.fl.yelpcdn.com/bphoto/E5485YYw-XDqX7tngGzATA/o.jpg",FALSE,"https://www.yelp.com/biz/endolyne-joes-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",449,3.5,"$$",12069375637,"(206) 937-5637",2601.74959914779,47.52063,-122.39041,"9261 45th Ave SW","Seattle",98136,"US","WA",NA,268,800,2228.57142857143,FALSE,800,2229
"414","2-fingers-social-seattle","2 Fingers Social","https://s3-media2.fl.yelpcdn.com/bphoto/HMDJ5sIEtinGUcwTxhyxvw/o.jpg",FALSE,"https://www.yelp.com/biz/2-fingers-social-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,NA,NA,"",3378.33943973482,47.52059,-122.35831,"9211 Delridge Way SW","Seattle",98106,"US","WA",NA,252,1600,0,FALSE,1600,0
"415","sunfish-seattle","Sunfish","https://s3-media1.fl.yelpcdn.com/bphoto/FIGuoFhOkYeqt8iruR4IBg/o.jpg",FALSE,"https://www.yelp.com/biz/sunfish-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",210,4,"$$",12069384112,"(206) 938-4112",4272.03433258456,47.5784187316895,-122.41219329834,"2800 Alki Ave SW","Seattle",98116,"US","WA",NA,55,1100,2100,FALSE,1100,2100
"416","med-mix-seattle-3","Med Mix","https://s3-media1.fl.yelpcdn.com/bphoto/sJglO0FfLi9fZ8KLmnWDqQ/o.jpg",FALSE,"https://www.yelp.com/biz/med-mix-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",8,5,"$",12063255642,"(206) 325-5642",1502.99300535025,47.59946,-122.30302,"2204 S Jackson St","Seattle",98144,"US","WA","mediterranean",232,1100,2100,FALSE,1100,2100
"417","reckless-noodle-house-seattle-2","Reckless Noodle House","https://s3-media3.fl.yelpcdn.com/bphoto/SdjLsyM7uR5d7cTdWm9boA/o.jpg",FALSE,"https://www.yelp.com/biz/reckless-noodle-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",21,4.5,"$$",12063295499,"(206) 329-5499",1497.97509980645,47.5991,-122.29906,"2519 S Jackson St","Seattle",98144,"US","WA",NA,159,1600,433.333333333333,TRUE,1600,433
"418","the-station-seattle-3","The Station","https://s3-media2.fl.yelpcdn.com/bphoto/YqSz66tS-tkuCYgJIpIGvg/o.jpg",FALSE,"https://www.yelp.com/biz/the-station-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",167,4.5,"$",12064534892,"(206) 453-4892",965.539078258796,47.579563,-122.311864,"1600 S Roberto Maestas Festival St","Seattle",98144,"US","WA","mexican",133,657.142857142857,1971.42857142857,FALSE,657,1971
"419","dough-zone-dumpling-house-seattle-2","Dough Zone Dumpling House","https://s3-media2.fl.yelpcdn.com/bphoto/OAoNnMaTkXFiiZAlHc_iVw/o.jpg",FALSE,"https://www.yelp.com/biz/dough-zone-dumpling-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",203,4,"$$",12062859999,"(206) 285-9999",2276.0105353593,47.5981,-122.32742,"504 5th Avenue S","Seattle",98104,"US","WA","shanghainese",63,1100,2200,FALSE,1100,2200
"420","tsukushinbo-seattle","Tsukushinbo","https://s3-media1.fl.yelpcdn.com/bphoto/DZ-Qsai5udTplG9e1k2r2Q/o.jpg",FALSE,"https://www.yelp.com/biz/tsukushinbo-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",688,4,"$$",12064674004,"(206) 467-4004",2360.28513884824,47.59985,-122.32681,"515 S Main St","Seattle",98104,"US","WA","japanese",68,1534.54545454545,1920.90909090909,FALSE,1535,1921
"421","list-seattle","List","https://s3-media1.fl.yelpcdn.com/bphoto/1SAsDex924II8SouZwGzAw/o.jpg",FALSE,"https://www.yelp.com/biz/list-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1487,4.5,"$$",12064411000,"(206) 441-1000",4430.59197357666,47.61334,-122.34587,"2226 1st Ave","Seattle",98121,"US","WA","italian",106,1600,0,FALSE,1600,0
"422","il-corvo-pasta-seattle","Il Corvo Pasta","https://s3-media4.fl.yelpcdn.com/bphoto/hSlULB9cJ9xulzYDulwtYA/o.jpg",FALSE,"https://www.yelp.com/biz/il-corvo-pasta-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",811,4.5,"$$",12065380999,"(206) 538-0999",2825.12721778674,47.60244,-122.33165,"217 James St","Seattle",98104,"US","WA","italian",93,1100,1500,FALSE,1100,1500
"423","elliotts-oyster-house-seattle-2","Elliott's Oyster House","https://s3-media3.fl.yelpcdn.com/bphoto/Am6AabmBhkHHqrGRSg2clQ/o.jpg",FALSE,"https://www.yelp.com/biz/elliotts-oyster-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",2656,4,"$$$",12066234340,"(206) 623-4340",3575.00762195806,47.6054699,-122.34092,"1201 Alaskan Way","Seattle",98101,"US","WA",NA,29,1100,2228.57142857143,FALSE,1100,2229
"424","gourmet-noodle-bowl-seattle","Gourmet Noodle Bowl","https://s3-media3.fl.yelpcdn.com/bphoto/tNr__QLJi47BqX7QOhkQTg/o.jpg",FALSE,"https://www.yelp.com/biz/gourmet-noodle-bowl-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",321,4,"$$",12062648899,"(206) 264-8899",1872.41437156215,47.596323,-122.322679,"707 8th Ave S","Seattle",98104,"US","WA","chinese",53,1130,2200,FALSE,1130,2200
"425","meet-the-moon-seattle","Meet the Moon","https://s3-media1.fl.yelpcdn.com/bphoto/c5OLRvmnBpW72XVpMEKPeA/o.jpg",FALSE,"https://www.yelp.com/biz/meet-the-moon-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",261,4.5,"$$",12067079730,"(206) 707-9730",2261.40259786121,47.6021513,-122.2849313,"120 Lakeside Ave","Seattle",98122,"US","WA",NA,112,871.428571428571,2128.57142857143,FALSE,871,2129
"426","el-quetzal-seattle","El Quetzal","https://s3-media1.fl.yelpcdn.com/bphoto/m5YslXiWqIbQ1K88-bkI6A/o.jpg",FALSE,"https://www.yelp.com/biz/el-quetzal-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",245,4,"$$",12063292970,"(206) 329-2970",1330.49517131604,47.57474,-122.30934,"3209 Beacon Ave S","Seattle",98144,"US","WA","mexican",37,1100,1600,TRUE,1100,1600
"427","spin-seattle-3","SPiN","https://s3-media3.fl.yelpcdn.com/bphoto/cDcT2A_fTMeXvOBJLfI6Tw/o.jpg",FALSE,"https://www.yelp.com/biz/spin-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",22,4.5,"$$",12066863593,"(206) 686-3593",3747.63000828663,47.61157,-122.3353,"1511 6th Ave","Seattle",98101,"US","WA",NA,157,1371.42857142857,371.428571428571,TRUE,1371,371
"428","fats-fried-chicken-and-waffles-seattle","Fat's Fried Chicken & Waffles","https://s3-media1.fl.yelpcdn.com/bphoto/J8U6Gz5KZowg66brD9eC_g/o.jpg",FALSE,"https://www.yelp.com/biz/fats-fried-chicken-and-waffles-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",273,4,"$$",12066026863,"(206) 602-6863",2520.27877267905,47.6081253897776,-122.296459855298,"2726 E Cherry St","Seattle",98122,"US","WA",NA,17,1200,1937.5,FALSE,1200,1938
"429","kau-kau-barbeque-seattle","Kau Kau Barbeque","https://s3-media1.fl.yelpcdn.com/bphoto/TzgXTpCTOvbgqal6QJu_Ng/o.jpg",FALSE,"https://www.yelp.com/biz/kau-kau-barbeque-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",815,4,"$",12066824006,"(206) 682-4006",2154.2412646186,47.59847,-122.32471,"656 S King St","Seattle",98104,"US","WA",NA,36,1000,2228.57142857143,FALSE,1000,2229
"430","chan-seattle-seattle-2","Chan Seattle","https://s3-media4.fl.yelpcdn.com/bphoto/GW_ZhVgN9AFy6R7uJwB8Ig/o.jpg",FALSE,"https://www.yelp.com/biz/chan-seattle-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",670,4.5,"$$",12064435443,"(206) 443-5443",3922.81282446053,47.6098823547363,-122.341438293457,"86 Pine St","Seattle",98101,"US","WA",NA,168,1700,2200,FALSE,1700,2200
"431","cheeky-cafe-seattle","Cheeky Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/DMiqPOLzJaOn0X4I8E1bog/o.jpg",FALSE,"https://www.yelp.com/biz/cheeky-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",314,4,"$$",12063229895,"(206) 322-9895",1584.78328291217,47.5994529724121,-122.309623718262,"1700 S Jackson St","Seattle",98144,"US","WA",NA,18,920,1983.33333333333,FALSE,920,1983
"432","rain-city-hot-dogs-seattle-2","Rain City Hot Dogs","https://s3-media2.fl.yelpcdn.com/bphoto/3W88jBfbqH87my4uYKWm0Q/o.jpg",FALSE,"https://www.yelp.com/biz/rain-city-hot-dogs-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",11,5,NA,12538804018,"(253) 880-4018",839.574628930032,47.5793307,-122.2975536,"2700 Rainier Ave S","Seattle",98144,"US","WA",NA,251,1016.66666666667,1800,FALSE,1017,1800
"433","beetle-cafe-seattle-4","Beetle Cafe","https://s3-media1.fl.yelpcdn.com/bphoto/fCk4vAb_rBOcLlkO3kTM1w/o.jpg",FALSE,"https://www.yelp.com/biz/beetle-cafe-seattle-4?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",89,4,"$",12065470977,"(206) 547-0977",236.608974820308,47.6608,-122.31283,"4334 University Way NE","Seattle",98105,"US","WA",NA,34,1116.66666666667,1975,FALSE,1117,1975
